year,month,Complexity,Concentration of conditions,Conditions of affected people,Geographical Impact,Human Impact,INFORM Severity Index,INFORM Severity category,INFORM Severity category (numeric),Impact of the crisis,Last updated,Operating environment,People in need,Reliability,Society and safety,_internal_filter_date,connected_crises,country,country_level,crisis_id,crisis_name,drivers,individual_aggregated,iso3,regional_or_country,regions
2022,1,2.9,3.0,3.5,3.0,3.3,3.3,High,4.0,3.2,2021-12-30,3.0,4.0,High,2.7,2022-01-01,"[""GRC002"", ""TUR003""]","[""T\u00fcrkiye"", ""Greece""]",No,REG006,Eastern Mediterranean Route ,,Individual,"[""TUR"", ""GRC""]",Regional,"[""Middle east"", ""Europe""]"
2022,1,2.6,,,,4.0,,,,,2021-10-31,2.5,,Very Low,2.6,2022-01-01,,"[""Algeria"", ""Tunisia"", ""Libya"", ""Italy""]",No,REG007,Central Mediterranean Route,,Individual,"[""DZA"", ""TUN"", ""LBY"", ""ITA""]",Regional,"[""Africa"", ""Africa"", ""Africa"", ""Europe""]"
2022,1,2.6,,,,3.2,,,,,2021-10-31,2.5,,Very Low,2.7,2022-01-01,,"[""Algeria"", ""Morocco"", ""Spain""]",No,REG008,Western Mediterranean Route,,Individual,"[""DZA"", ""MAR"", ""ESP""]",Regional,"[""Africa"", ""Africa"", ""Europe""]"
2022,1,4.0,4.0,4.1,1.4,3.6,3.8,High,4.0,3.0,2022-01-24,4.5,4.1,Very High,3.4,2022-01-01,,"[""Bangladesh"", ""Myanmar""]",No,REG011,Rohingya Regional Crisis,,Individual,"[""BGD"", ""MMR""]",Regional,"[""Asia"", ""Asia""]"
2022,1,2.8,3.0,4.0,4.4,3.0,3.6,High,4.0,3.6,2022-01-30,3.0,5.0,Very High,2.6,2022-01-01,"[""MWI002"", ""NAM002"", ""TZA003"", ""SWZ001"", ""ZMB002"", ""ZWE001"", ""MDG002""]","[""Madagascar"", ""Malawi"", ""Namibia"", ""Eswatini"", ""Zambia"", ""Zimbabwe"", ""Tanzania""]",No,REG012,Southern Africa Regional Food Security Crisis,,Individual,"[""MDG"", ""MWI"", ""NAM"", ""SWZ"", ""ZMB"", ""ZWE"", ""TZA""]",Regional,"[""Africa"", ""Africa"", ""Africa"", ""Africa"", ""Africa"", ""Africa"", ""Africa""]"
2022,1,2.6,,,2.6,2.7,,,,2.7,2021-10-31,2.5,,Very Low,2.7,2022-01-01,"[""AZE002"", ""ARM003""]","[""Armenia"", ""Azerbaijan""]",No,REG013,Nagorno-Karabakh Conflict,,Individual,"[""ARM"", ""AZE""]",Regional,"[""Middle east"", ""Middle east""]"
2022,1,2.3,1.0,1.5,2.1,2.8,2.0,Low,2.0,2.6,2021-10-29,1.5,1.9,Low,3.0,2022-01-01,"[""BDI001"", ""COD001""]","[""Rwanda""]",Yes,RWA002,International displacement to Rwanda,,Individual,"[""RWA""]",Country,"[""Africa""]"
2022,1,4.0,4.0,4.5,4.8,4.2,4.3,Very High,5.0,4.4,2022-01-30,4.0,5.0,Very High,4.0,2022-01-01,"[""EGY004"", ""LBY004""]","[""Sudan""]",Yes,SDN001,Complex crisis in Sudan,,Individual,"[""SDN""]",Country,"[""Africa""]"
2022,1,3.2,3.0,3.2,2.1,3.9,3.2,High,4.0,3.4,2022-01-30,2.0,3.4,Very High,4.0,2022-01-01,"[""ERI001"", ""CAF001"", ""TCD003"", ""SYR001"", ""YEM001""]","[""Sudan""]",No,SDN005,International Displacement in Sudan,,Individual,"[""SDN""]",Country,"[""Africa""]"
2022,1,3.2,2.0,1.7,2.4,3.3,2.5,Medium,3.0,3.0,2022-01-30,2.0,1.4,Very High,4.0,2022-01-01,"[""ETH004""]","[""Sudan""]",No,SDN007,Refugees from Ethiopia,,Individual,"[""SDN""]",Country,"[""Africa""]"
2022,1,3.3,4.0,3.7,1.1,4.2,3.5,High,4.0,3.5,2022-01-30,2.5,3.3,Very High,4.0,2022-01-01,,"[""Sudan""]",No,SDN008,Violence in Darfur and Kordofan regions,,Individual,"[""SDN""]",Country,"[""Africa""]"
2022,1,2.2,2.0,2.4,4.5,1.2,2.4,Medium,3.0,2.7,2021-10-27,2.5,2.8,Medium,1.8,2022-01-01,,"[""Senegal""]",Yes,SEN002,Climatic shocks and economic vulnerability in Senegal,,Individual,"[""SEN""]",Country,"[""Africa""]"
2022,1,2.5,3.0,3.4,3.8,3.1,3.1,High,4.0,3.4,2021-11-16,2.5,3.7,Very High,2.5,2022-01-01,,"[""El Salvador""]",Yes,SLV001,Political and Economic crisis in El Salvador,,Individual,"[""SLV""]",Country,"[""Americas""]"
2022,1,4.2,3.0,3.9,4.7,4.8,4.2,Very High,5.0,4.8,2022-01-27,4.5,4.8,High,3.8,2022-01-01,"[""KEN002"", ""ETH003"", ""YEM002"", ""UGA005""]","[""Somalia""]",Yes,SOM001,Complex crisis in Somalia,,Individual,"[""SOM""]",Country,"[""Africa""]"
2022,1,3.2,1.0,0.9,0.8,1.7,1.7,Low,2.0,1.4,2022-01-27,2.5,0.7,High,3.8,2022-01-01,"[""YEM001"", ""ETH001""]","[""Somalia""]",No,SOM002,International displacement to Somalia,,Individual,"[""SOM""]",Country,"[""Africa""]"
2022,1,4.2,4.0,4.5,4.6,4.7,4.4,Very High,5.0,4.7,2021-10-27,4.5,4.9,Medium,3.8,2022-01-01,"[""KEN002"", ""UGA005"", ""ETH003""]","[""South Sudan""]",Yes,SSD001,Complex crisis in South Sudan,,Individual,"[""SSD""]",Country,"[""Africa""]"
2022,1,2.2,3.0,2.8,3.1,1.5,2.4,Medium,3.0,2.1,2022-01-30,1.5,2.5,High,2.8,2022-01-01,"[""MWI002"", ""NAM002"", ""TZA003"", ""ZMB002"", ""ZWE001"", ""MDG002""]","[""Eswatini""]",Yes,SWZ001,Drought in Eswatini,,Individual,"[""SWZ""]",Country,"[""Africa""]"
2022,1,4.7,5.0,5.0,4.5,4.9,4.9,Very High,5.0,4.8,2022-01-23,5.0,5.0,High,4.4,2022-01-01,,"[""Syria""]",Yes,SYR001,Syrian conflict,,Individual,"[""SYR""]",Country,"[""Middle east""]"
2022,1,3.9,4.0,4.4,4.8,3.4,4.1,Very High,5.0,4.0,2021-11-22,4.0,4.7,Medium,3.8,2022-01-01,,"[""Chad""]",Yes,TCD001,Complex crisis in Chad,,Individual,"[""TCD""]",Country,"[""Africa""]"
2022,1,3.9,5.0,3.8,0.6,3.9,3.7,High,4.0,3.1,2021-10-29,4.0,2.6,Medium,3.8,2022-01-01,"[""NER002"", ""NGA004"", ""CMR002""]","[""Chad""]",No,TCD003,Conflict in Lac province,,Individual,"[""TCD""]",Country,"[""Africa""]"
2022,1,3.2,4.0,3.7,1.9,3.2,3.3,High,4.0,2.8,2021-10-29,2.5,3.3,Medium,3.8,2022-01-01,,"[""Chad""]",No,TCD004,Displacement from CAR to Chad,,Individual,"[""TCD""]",Country,"[""Africa""]"
2022,1,3.0,4.0,3.7,1.7,2.9,3.2,High,4.0,2.5,2021-10-29,2.0,3.4,Medium,3.8,2022-01-01,"[""SDN001""]","[""Chad""]",No,TCD005,Displacement from Sudan to Chad,,Individual,"[""TCD""]",Country,"[""Africa""]"
2022,1,3.2,4.0,2.2,1.3,2.8,2.5,Medium,3.0,2.4,2021-10-29,2.5,0.4,Medium,3.8,2022-01-01,,"[""Chad""]",No,TCD006,Tibesti Conflict in Chad,,Individual,"[""TCD""]",Country,"[""Africa""]"
2022,1,2.5,1.0,1.3,1.2,2.4,1.8,Low,2.0,2.0,2022-01-23,2.5,1.6,High,2.5,2022-01-01,,"[""Thailand""]",Yes,THA001,Multiple crises in Thailand,,Aggregated,"[""THA""]",Country,"[""Asia""]"
2022,1,2.0,,,1.1,2.0,,,,1.7,2022-01-23,1.5,,Very Low,2.5,2022-01-01,,"[""Thailand""]",No,THA002,Conflict in southern Thailand ,,Individual,"[""THA""]",Country,"[""Asia""]"
2022,1,2.0,3.0,2.3,0.0,3.4,2.3,Medium,3.0,2.5,2022-01-23,1.5,1.6,Medium,2.5,2022-01-01,"[""MMR002""]","[""Thailand""]",No,THA003,Displacement from Myanmar to Thailand,,Individual,"[""THA""]",Country,"[""Asia""]"
2022,1,1.2,2.0,1.0,2.5,1.7,1.3,Low,2.0,2.0,2022-01-30,1.5,0.0,Very High,0.9,2022-01-01,,"[""Tonga""]",Yes,TON002,Tonga Volcano Eruption,,Individual,"[""TON""]",Country,"[""Pacific""]"
2022,1,1.9,1.0,1.2,2.9,2.4,1.8,Low,2.0,2.6,2021-10-26,2.0,1.3,Medium,1.8,2022-01-01,"[""VEN001""]","[""Trinidad and Tobago""]",Yes,TTO002,Displacement from Venezuela to Trinidad and Tobago,,Individual,"[""TTO""]",Country,"[""Americas""]"
2022,1,1.5,,,4.3,4.2,,,,4.2,2021-10-21,0.5,,Low,2.4,2022-01-01,"[""ESP002"", ""ITA002""]","[""Tunisia""]",Yes,TUN002,International displacement to Tunisia,,Individual,"[""TUN""]",Country,"[""Africa""]"
2022,1,3.4,2.0,3.0,3.7,3.4,3.2,High,4.0,3.5,2021-12-29,3.5,4.0,High,3.2,2022-01-01,"[""TUR002"", ""TUR003"", ""TUR004"", ""TUR005""]","[""T\u00fcrkiye""]",Yes,TUR001,Multiple Crises in Türkiye,,Aggregated,"[""TUR""]",Country,"[""Middle east""]"
2022,1,2.9,3.0,3.5,2.9,3.3,3.2,High,4.0,3.2,2021-12-29,2.5,3.9,High,3.2,2022-01-01,"[""SYR003""]","[""T\u00fcrkiye""]",No,TUR002,Displacement from Syria to Türkiye,,Individual,"[""TUR""]",Country,"[""Middle east""]"
2022,1,2.9,3.0,3.5,3.1,3.3,3.3,High,4.0,3.2,2021-12-29,2.5,4.0,High,3.2,2022-01-01,"[""GRC002"", ""TUR001""]","[""T\u00fcrkiye""]",No,TUR003,International Displacement to Türkiye,,Individual,"[""TUR""]",Country,"[""Middle east""]"
2022,1,2.9,,,2.4,3.2,,,,3.0,2021-12-29,2.5,,Medium,3.2,2022-01-01,"[""TUR001""]","[""T\u00fcrkiye""]",No,TUR004,Kurdish Conflict,,Individual,"[""TUR""]",Country,"[""Middle east""]"
2022,1,2.1,2.0,2.2,2.3,3.5,2.4,Medium,3.0,3.1,2022-01-30,1.5,2.3,Very High,2.6,2022-01-01,"[""BDI001"", ""COD001""]","[""Tanzania""]",No,TZA002,International Displacement to Tanzania,,Individual,"[""TZA""]",Country,"[""Africa""]"
2022,1,2.5,3.0,3.3,2.1,3.7,3.1,High,4.0,3.3,2021-10-29,2.0,3.6,Medium,3.0,2022-01-01,"[""SSD001"", ""COD001"", ""UGA001""]","[""Uganda""]",Yes,UGA005,International Displacement to Uganda,,Individual,"[""UGA""]",Country,"[""Africa""]"
2022,1,3.0,4.0,4.1,1.7,3.7,3.6,High,4.0,3.2,2021-10-27,3.5,4.2,Medium,2.3,2022-01-01,"[""POL002"", ""HUN002"", ""MDA002"", ""SVK002"", ""ROU002"", ""RUS002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LVA002"", ""LTU002"", ""EST002""]","[""Ukraine""]",Yes,UKR002,Conflict in Ukraine,,Individual,"[""UKR""]",Country,"[""Europe""]"
2022,1,3.6,3.0,4.0,4.9,5.0,4.2,Very High,5.0,5.0,2021-10-20,3.5,5.0,Medium,3.6,2022-01-01,"[""PER002"", ""BRA002"", ""TTO002"", ""COL002"", ""ECU002""]","[""Venezuela""]",Yes,VEN001,Political and Economic crisis in Venezuela,,Individual,"[""VEN""]",Country,"[""Americas""]"
2022,1,4.2,5.0,5.0,4.9,4.4,4.7,Very High,5.0,4.6,2022-01-24,4.5,5.0,High,3.9,2022-01-01,"[""YEM002""]","[""Yemen""]",Yes,YEM001,Complex crisis in Yemen,,Individual,"[""YEM""]",Country,"[""Middle east""]"
2022,1,3.5,5.0,5.0,4.9,4.4,4.5,Very High,5.0,4.6,2022-01-24,3.0,5.0,High,3.9,2022-01-01,"[""YEM001""]","[""Yemen""]",No,YEM002,International Displacement to Yemen,,Individual,"[""YEM""]",Country,"[""Middle east""]"
2022,1,2.1,3.0,3.4,4.3,2.0,2.9,Medium,3.0,3.0,2022-01-30,2.0,3.7,Very High,2.1,2022-01-01,"[""MWI002"", ""NAM002"", ""TZA003"", ""SWZ001"", ""ZWE001"", ""MDG002""]","[""Zambia""]",Yes,ZMB002,Drought in Zambia,,Individual,"[""ZMB""]",Country,"[""Africa""]"
2022,1,2.8,4.0,4.4,4.6,3.2,3.8,High,4.0,3.8,2022-01-30,2.5,4.7,Very High,3.0,2022-01-01,"[""MWI002"", ""NAM002"", ""TZA003"", ""SWZ001"", ""ZMB002"", ""MDG002""]","[""Zimbabwe""]",Yes,ZWE001,Drought and political economic crisis in Zimbabwe,,Individual,"[""ZWE""]",Country,"[""Africa""]"
2022,2,4.6,4.0,4.5,4.9,4.8,4.6,Very High,5.0,4.8,2022-02-27,5.0,5.0,High,4.0,2022-02-01,"[""AFG005""]","[""Afghanistan""]",Yes,AFG001,Complex crisis in Afghanistan,,Individual,"[""AFG""]",Country,"[""Asia""]"
2022,2,2.6,4.0,3.8,1.7,2.2,3.1,High,4.0,2.0,2021-12-20,2.0,3.6,Very High,3.1,2022-02-01,,"[""Angola""]",Yes,AGO002,Drought in South-West Angola,,Individual,"[""AGO""]",Country,"[""Africa""]"
2022,2,1.4,1.0,1.2,3.5,1.5,1.5,Low,2.0,2.3,2021-10-27,1.0,1.4,Medium,1.7,2022-02-01,"[""AZE002""]","[""Armenia""]",Yes,ARM002,Nagorno-Karabakh Conflict in Armenia,,Individual,"[""ARM""]",Country,"[""Middle east""]"
2022,2,2.8,,,2.5,3.4,,,,3.1,2021-10-27,2.5,,Very Low,3.1,2022-02-01,"[""ARM002""]","[""Azerbaijan""]",Yes,AZE002,Nagorno-Karabakh conflict in Azerbaijan,,Individual,"[""AZE""]",Country,"[""Middle east""]"
2022,2,3.4,4.0,4.0,4.0,3.8,3.8,High,4.0,3.9,2021-10-29,3.5,4.0,Medium,3.2,2022-02-01,"[""RWA002"", ""TZA002""]","[""Burundi""]",No,BDI001,Climatic shocks in Burundi,,Individual,"[""BDI""]",Country,"[""Africa""]"
2022,2,3.3,5.0,4.3,2.5,4.5,3.9,High,4.0,4.0,2022-02-28,3.5,3.6,High,3.1,2022-02-01,,"[""Burkina Faso""]",Yes,BFA002,Conflict and Climatic Shocks in Burkina Faso,,Individual,"[""BFA""]",Country,"[""Africa""]"
2022,2,3.0,3.0,3.3,0.1,4.3,3.2,High,4.0,3.4,2022-02-22,3.0,3.6,High,2.9,2022-02-01,"[""MMR002"", ""BGD001""]","[""Bangladesh""]",Yes,BGD002,Displacement of Rohingyas to Bangladesh,"[""Conflict"", ""Violence"", ""Displacement""]",Individual,"[""BGD""]",Country,"[""Asia""]"
2022,2,2.4,1.0,1.9,3.0,2.1,2.2,Medium,3.0,2.4,2022-02-22,2.0,2.8,High,2.8,2022-02-01,"[""BRA002"", ""BRA003""]","[""Brazil""]",Yes,BRA001,Country level Brazil,,Aggregated,"[""BRA""]",Country,"[""Americas""]"
2022,2,2.2,3.0,2.8,1.1,2.6,2.5,Medium,3.0,2.2,2022-02-23,1.5,2.5,High,2.8,2022-02-01,"[""VEN001""]","[""Brazil""]",No,BRA002,Displacement from Venezuela to Brazil,,Individual,"[""BRA""]",Country,"[""Americas""]"
2022,2,2.4,1.0,1.4,3.0,2.7,2.0,Low,2.0,2.8,2022-02-22,2.0,1.7,High,2.8,2022-02-01,,"[""Brazil""]",No,BRA003,Floods in rainy season 2022,,Individual,"[""BRA""]",Country,"[""Americas""]"
2022,2,4.2,4.0,4.1,4.3,4.6,4.2,Very High,5.0,4.5,2022-02-28,4.5,4.1,Medium,3.8,2022-02-01,,"[""CAR""]",Yes,CAF001,Conflict and Climatic Shocks in CAR,,Individual,"[""CAF""]",Country,"[""Africa""]"
2022,2,1.5,2.0,2.4,2.4,2.4,2.1,Medium,3.0,2.4,2022-02-21,1.5,2.8,Very High,1.5,2022-02-01,"[""VEN001""]","[""Chile""]",Yes,CHL002,Displacement from Venezuela to Chile,,Individual,"[""CHL""]",Country,"[""Americas""]"
2022,2,4.4,4.0,4.2,4.7,3.7,4.2,Very High,5.0,4.1,2021-11-22,5.0,4.3,High,3.5,2022-02-01,,"[""Cameroon""]",Yes,CMR001,Multiple crises in Cameroon,,Aggregated,"[""CMR""]",Country,"[""Africa""]"
2022,2,3.8,4.0,3.8,1.3,3.5,3.6,High,4.0,2.9,2021-11-22,4.0,3.5,High,3.5,2022-02-01,"[""NER002"", ""NGA004"", ""TCD003""]","[""Cameroon""]",No,CMR002,Conflict in Far North region of Cameroon,,Individual,"[""CMR""]",Country,"[""Africa""]"
2022,2,4.1,3.0,3.2,1.7,3.8,3.4,High,4.0,3.2,2021-10-28,4.5,3.3,Medium,3.5,2022-02-01,,"[""Cameroon""]",No,CMR003,Anglophone Crisis in Cameroon,,Individual,"[""CMR""]",Country,"[""Africa""]"
2022,2,3.0,3.0,2.8,1.7,3.2,2.8,Medium,3.0,2.8,2021-10-28,2.5,2.5,Medium,3.5,2022-02-01,,"[""Cameroon""]",No,CMR004,Displacement from CAR to Cameroon,,Individual,"[""CMR""]",Country,"[""Africa""]"
2022,2,4.4,4.0,4.5,4.3,4.9,4.5,Very High,5.0,4.7,2022-02-28,4.5,5.0,Very High,4.3,2022-02-01,,"[""DRC""]",Yes,COD001,Complex crisis in DRC,,Individual,"[""COD""]",Country,"[""Africa""]"
2022,2,3.2,3.0,3.3,4.2,3.3,3.3,High,4.0,3.6,2021-10-28,3.5,3.5,Low,2.8,2022-02-01,,"[""Congo""]",Yes,COG001,Complex crisis in Congo,,Individual,"[""COG""]",Country,"[""Africa""]"
2022,2,3.8,4.0,4.3,5.0,3.3,4.1,Very High,5.0,4.0,2021-10-25,4.5,4.6,High,2.9,2022-02-01,,"[""Colombia""]",No,COL001,Conflict and Climatic Shocks in Colombia,,Individual,"[""COL""]",Country,"[""Americas""]"
2022,2,3.2,3.0,3.7,2.7,3.9,3.5,High,4.0,3.6,2022-02-17,3.5,4.4,Medium,2.9,2022-02-01,"[""VEN001""]","[""Colombia""]",No,COL002,Displacement from Venezuela to Colombia,,Individual,"[""COL""]",Country,"[""Americas""]"
2022,2,1.0,1.0,1.1,1.0,1.5,1.1,Low,2.0,1.3,2021-10-26,1.0,1.1,Medium,0.9,2022-02-01,"[""NIC001""]","[""Costa Rica""]",Yes,CRI002,Displacement from Nicaragua to Costa Rica,,Individual,"[""CRI""]",Country,"[""Americas""]"
2022,2,3.0,3.0,2.7,3.1,2.0,2.7,Medium,3.0,2.4,2022-02-23,3.5,2.3,Very High,2.4,2022-02-01,,"[""Djibouti""]",Yes,DJI001,Multiple crises in Djibouti,,Aggregated,"[""DJI""]",Country,"[""Africa""]"
2022,2,2.5,1.0,1.0,3.1,1.3,1.7,Low,2.0,2.0,2022-02-23,2.5,0.9,Very High,2.4,2022-02-01,,"[""Djibouti""]",No,DJI002,International Displacement to Djibouti,,Individual,"[""DJI""]",Country,"[""Africa""]"
2022,2,3.0,3.0,2.6,3.1,1.4,2.6,Medium,3.0,2.0,2022-02-23,3.5,2.1,High,2.4,2022-02-01,,"[""Djibouti""]",No,DJI003,Drought in Djibouti,,Individual,"[""DJI""]",Country,"[""Africa""]"
2022,2,1.4,1.0,1.4,4.1,2.7,1.9,Low,2.0,3.2,2022-02-21,1.0,1.7,High,1.8,2022-02-01,"[""VEN001""]","[""Dominican Republic""]",Yes,DOM002,Displacement from Venezuela to Dominican Republic,,Individual,"[""DOM""]",Country,"[""Americas""]"
2022,2,2.4,,,5.0,4.2,,,,4.5,2021-10-21,1.5,,Very Low,3.1,2022-02-01,"[""ESP002"", ""ITA002""]","[""Algeria""]",No,DZA002,International displacement to Algeria,,Individual,"[""DZA""]",Country,"[""Africa""]"
2022,2,2.4,3.0,2.3,1.1,2.6,2.3,Medium,3.0,2.2,2021-10-21,1.5,1.6,Medium,3.1,2022-02-01,,"[""Algeria""]",No,DZA003,Displacement of Sahrawi refugees to Tindouf,,Individual,"[""DZA""]",Country,"[""Africa""]"
2022,2,2.6,,,5.0,4.0,,,,4.4,2021-10-21,2.0,,Very Low,3.1,2022-02-01,,"[""Algeria""]",Yes,DZA004,Multiple crises in Algeria,,Aggregated,"[""DZA""]",Country,"[""Africa""]"
2022,2,1.8,3.0,3.1,1.7,2.2,2.5,Medium,3.0,2.0,2022-02-17,1.5,3.2,Medium,2.1,2022-02-01,"[""VEN001""]","[""Ecuador""]",No,ECU002,Displacement from Venezuela to Ecuador,,Individual,"[""ECU""]",Country,"[""Americas""]"
2022,2,2.3,2.0,2.4,2.4,2.3,2.3,Medium,3.0,2.3,2021-10-21,1.5,2.8,Medium,3.0,2022-02-01,"[""SYR003""]","[""Egypt""]",No,EGY002,Syrian refugee crisis in Egypt,,Individual,"[""EGY""]",Country,"[""Africa""]"
2022,2,4.3,3.0,3.5,3.8,3.1,3.7,High,4.0,3.4,2021-10-29,5.0,4.0,Medium,3.3,2022-02-01,"[""ETH004"", ""ETH003""]","[""Eritrea""]",Yes,ERI001,Complex crisis in Eritrea,,Individual,"[""ERI""]",Country,"[""Africa""]"
2022,2,1.7,1.0,1.4,2.2,2.6,1.8,Low,2.0,2.5,2021-10-25,1.5,1.8,Medium,1.8,2022-02-01,"[""DZA002"", ""TUN002"", ""MAR002"", ""LBY002""]","[""Spain""]",Yes,ESP002,International displacement to Spain,,Individual,"[""ESP""]",Country,"[""Europe""]"
2022,2,4.2,5.0,5.0,5.0,4.5,4.7,Very High,5.0,4.7,2022-02-23,4.5,5.0,High,3.8,2022-02-01,,"[""Ethiopia""]",Yes,ETH001,Multiple crises in Ethiopia,,Aggregated,"[""ETH""]",Country,"[""Africa""]"
2022,2,3.4,2.0,2.6,5.0,2.4,3.1,High,4.0,3.6,2022-02-23,3.0,3.2,Very High,3.8,2022-02-01,,"[""Ethiopia""]",No,ETH003,International Displacement to Ethiopia,,Individual,"[""ETH""]",Country,"[""Africa""]"
2022,2,4.2,4.0,4.5,3.0,4.7,4.4,Very High,5.0,4.3,2022-02-23,4.5,5.0,High,3.8,2022-02-01,,"[""Ethiopia""]",No,ETH004,Northern Ethiopia,,Individual,"[""ETH""]",Country,"[""Africa""]"
2022,2,3.4,2.0,2.3,4.0,1.8,2.7,Medium,3.0,2.7,2022-02-23,3.0,2.5,High,3.8,2022-02-01,"[""SOM001"", ""KEN003""]","[""Ethiopia""]",No,ETH005,Drought in Ethiopia,,Individual,"[""ETH""]",Country,"[""Africa""]"
2022,2,1.9,2.0,1.2,0.3,2.5,1.6,Low,2.0,1.9,2021-12-29,2.0,0.4,High,1.7,2022-02-01,"[""TUR003""]","[""Greece""]",Yes,GRC002,International Displacement to Greece,,Individual,"[""GRC""]",Country,"[""Europe""]"
2022,2,2.9,3.0,3.7,4.4,3.5,3.5,High,4.0,3.8,2021-11-16,2.5,4.3,High,3.3,2022-02-01,,"[""Guatemala""]",Yes,GTM001,Climatic Shocks and Violence in Guatemala,,Individual,"[""GTM""]",Country,"[""Americas""]"
2022,2,3.1,4.0,4.1,4.2,3.5,3.7,High,4.0,3.8,2021-11-17,3.0,4.2,High,3.1,2022-02-01,,"[""Honduras""]",Yes,HND001,Climatic Shocks and Conflict and Violence in Honduras,,Individual,"[""HND""]",Country,"[""Americas""]"
2022,2,3.1,5.0,4.8,4.0,3.7,4.1,Very High,5.0,3.8,2021-10-26,3.0,4.5,High,3.1,2022-02-01,,"[""Haiti""]",Yes,HTI001,Complex crisis in Haiti,,Individual,"[""HTI""]",Country,"[""Americas""]"
2022,2,3.1,3.0,3.0,2.4,3.4,3.1,High,4.0,3.1,2021-10-26,3.0,3.0,High,3.1,2022-02-01,,"[""Haiti""]",No,HTI002,Nippes Earthquake ,,Individual,"[""HTI""]",Country,"[""Americas""]"
2022,2,1.2,2.0,1.0,0.0,1.8,1.1,Low,2.0,1.3,2022-02-28,1.0,0.0,Very High,1.4,2022-02-01,"[""UKR002"", ""POL002"", ""MDA002"", ""SVK002"", ""ROU002"", ""RUS002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LVA002"", ""LTU002"", ""EST002""]","[""Hungary""]",Yes,HUN002,Displacement from Ukraine to Hungary,,Individual,"[""HUN""]",Country,"[""Europe""]"
2022,2,3.1,1.0,1.2,1.9,3.2,2.2,Medium,3.0,2.8,2022-02-21,3.5,1.3,Medium,2.7,2022-02-01,,"[""Indonesia""]",No,IDN002,Conflict in Papua,,Individual,"[""IDN""]",Country,"[""Asia""]"
2022,2,1.9,,,2.0,3.9,,,,3.4,2022-02-21,1.0,,Very Low,2.7,2022-02-01,"[""PAK004""]","[""India""]",No,IND002,Conflict in Jammu and Kashmir,,Individual,"[""IND""]",Country,"[""Asia""]"
2022,2,2.7,4.0,4.1,2.7,2.8,3.4,High,4.0,2.8,2021-12-28,2.5,4.2,Medium,2.8,2022-02-01,,"[""Iran""]",Yes,IRN004,Displacement from Afghanistan to Iran,,Individual,"[""IRN""]",Country,"[""Middle east""]"
2022,2,4.1,3.0,3.6,4.9,3.9,3.9,High,4.0,4.3,2022-02-16,4.5,4.1,High,3.6,2022-02-01,"[""IRQ002"", ""IRQ003""]","[""Iraq""]",Yes,IRQ001,Multiple crises in Iraq,,Aggregated,"[""IRQ""]",Country,"[""Middle east""]"
2022,2,4.1,3.0,3.5,4.9,3.9,3.9,High,4.0,4.3,2022-02-16,4.5,4.0,Very High,3.6,2022-02-01,"[""IRQ001""]","[""Iraq""]",Yes,IRQ002,Internal displacement in Iraq,,Individual,"[""IRQ""]",Country,"[""Middle east""]"
2022,2,3.6,3.0,2.9,1.5,2.0,2.9,Medium,3.0,1.8,2022-02-16,3.5,2.8,Medium,3.6,2022-02-01,"[""IRQ001"", ""SYR003""]","[""Iraq""]",No,IRQ003,Displacement from Syria to Iraq,,Individual,"[""IRQ""]",Country,"[""Middle east""]"
2022,2,1.5,1.0,1.6,1.7,3.1,1.9,Low,2.0,2.7,2021-10-25,1.5,2.2,Medium,1.5,2022-02-01,"[""TUN002"", ""MAR002"", ""LBY002"", ""DZA002""]","[""Italy""]",Yes,ITA002,International Displacement to Italy,,Individual,"[""ITA""]",Country,"[""Europe""]"
2022,2,2.0,3.0,3.1,3.0,2.6,2.7,Medium,3.0,2.7,2022-02-10,1.5,3.1,High,2.5,2022-02-01,"[""SYR003""]","[""Jordan""]",Yes,JOR002,International displacement from Syria to Jordan,,Individual,"[""JOR""]",Country,"[""Middle east""]"
2022,2,2.6,3.0,3.6,3.8,2.6,3.2,High,4.0,3.1,2021-12-17,2.5,4.2,High,2.7,2022-02-01,,"[""Kenya""]",Yes,KEN001,Multiple crises in Kenya,,Aggregated,"[""KEN""]",Country,"[""Africa""]"
2022,2,2.4,3.0,3.0,0.8,2.6,2.6,Medium,3.0,2.1,2021-12-17,2.0,2.9,High,2.7,2022-02-01,"[""SSD001"", ""SOM001""]","[""Kenya""]",No,KEN002,International displacement to Kenya,,Individual,"[""KEN""]",Country,"[""Africa""]"
2022,2,2.4,3.0,3.6,3.8,1.1,2.9,Medium,3.0,2.2,2021-12-17,2.0,4.1,Medium,2.7,2022-02-01,"[""SOM001"", ""ETH005""]","[""Kenya""]",No,KEN003,Drought in ASAL areas of Kenya,,Individual,"[""KEN""]",Country,"[""Africa""]"
2022,2,2.7,4.0,3.8,3.6,3.0,3.3,High,4.0,3.2,2022-02-14,2.5,3.6,High,2.8,2022-02-01,"[""SYR003""]","[""Lebanon""]",No,LBN002,International displacement from Syria to Lebanon,,Individual,"[""LBN""]",Country,"[""Middle east""]"
