year_month,crisis_id,percent_affected_pop,people_in_minimal,people_in_stressed,people_in_moderate,people_in_severe,people_in_extreme
2022-05,DOM002,100.0,98.8,0.3,0.9,0.0,0.0
2022-05,DZA002,100.0,,,,,
2022-05,DZA003,0.5,22.0,37.7,40.4,0.0,0.0
2022-05,DZA004,100.0,,,,,
2022-05,ECU002,51.1,86.7,1.8,11.5,0.0,0.0
2022-05,EGY002,23.3,88.2,0.6,11.2,0.0,0.0
2022-05,ERI001,100.0,80.7,0.0,19.3,0.0,0.0
2022-05,ESP002,25.5,99.0,0.0,1.0,0.0,0.0
2022-05,ETH001,100.0,0.0,77.3,0.9,16.5,5.2
2022-05,ETH003,100.0,82.9,16.2,0.8,0.0,0.0
2022-05,ETH004,29.4,0.0,69.2,21.3,8.2,1.3
2022-05,ETH005,60.3,87.2,12.1,0.7,0.0,0.0
2022-05,GRC002,3.8,59.6,35.8,4.6,0.0,0.0
2022-05,GTM001,100.0,66.7,11.1,19.3,1.0,1.9
2022-05,HND001,100.0,57.4,7.5,28.5,6.5,0.0
2022-05,HTI001,100.0,34.2,22.8,23.7,12.3,7.0
2022-05,HTI002,56.4,87.6,2.3,10.1,0.0,0.0
2022-05,HUN002,5.1,22.3,77.7,0.0,0.0,0.0
2022-05,IDN002,2.0,98.2,98.2,1.8,0.0,0.0
2022-05,IND002,0.9,100.0,,,,
2022-05,IRN004,29.9,86.3,0.0,3.2,10.5,0.0
2022-05,IRQ001,98.5,86.2,7.0,5.5,0.9,0.4
2022-05,IRQ002,98.5,86.9,6.9,5.3,0.6,0.3
2022-05,IRQ003,12.5,89.9,0.6,6.1,3.0,0.4
2022-05,ITA002,10.9,97.0,0.0,3.0,0.0,0.0
2022-05,JOR002,80.6,78.9,12.2,7.1,1.8,0.0
2022-05,KEN001,31.0,6.4,72.0,18.7,3.0,0.0
2022-05,KEN002,2.0,50.7,0.0,49.3,0.0,0.0
2022-05,KEN003,31.0,6.9,74.7,15.5,3.0,0.0
2022-05,LBN002,100.0,8.0,69.6,11.4,10.3,0.7
2022-05,LBN004,100.0,8.0,45.0,27.7,18.7,0.7
2022-05,LBY001,100.0,81.7,8.5,9.7,0.1,0.0
2022-05,LBY002,100.0,91.7,4.9,3.3,0.0,0.0
2022-05,LSO002,70.3,41.3,35.8,21.1,1.8,0.0
2022-05,MAR002,100.0,,,,,
2022-05,MDA002,7.5,53.2,46.8,0.0,0.0,0.0
2022-05,MDG001,100.0,83.3,10.6,4.9,1.2,0.0
2022-05,MDG002,23.5,44.1,30.1,20.5,5.3,0.0
2022-05,MDG006,100.0,96.4,3.5,0.1,0.0,0.0
2022-05,MEX001,100.0,99.7,0.3,,,
2022-05,MEX002,103.8,99.7,0.3,,,
2022-05,MEX003,104.4,99.4,0.6,0.0,0.0,0.0
2022-05,MLI001,100.0,42.6,28.5,18.1,10.8,0.0
2022-05,MMR001,99.9,37.0,37.1,5.1,16.5,4.4
2022-05,MMR002,6.7,58.3,27.2,0.0,41.7,0.0
2022-05,MMR003,15.1,64.3,0.0,9.3,24.6,1.8
2022-05,MMR004,78.1,29.8,47.4,4.7,12.7,5.3
2022-05,MOZ001,70.7,46.6,41.2,12.1,0.1,0.0
2022-05,MOZ004,35.7,0.0,85.1,14.7,0.2,0.0
2022-05,MOZ008,62.6,94.3,0.0,5.7,0.0,0.0
2022-05,MRT002,2.3,11.6,0.0,89.5,0.0,0.0
2022-05,MRT003,100.0,63.2,24.9,11.4,0.0,0.0
2022-05,MWI002,100.0,83.7,4.2,1.0,0.0,0.0
2022-05,MWI004,88.9,97.6,2.0,0.5,0.0,0.0
2022-05,MYS001,30.9,0.0,98.2,1.8,0.0,0.0
2022-05,NAM002,100.4,37.8,32.8,24.8,4.7,0.0
2022-05,NER001,100.0,83.7,0.3,15.3,0.7,0.0
2022-05,NER002,4.0,69.1,0.1,28.7,2.1,0.0
2022-05,NER003,35.3,83.9,0.1,15.6,0.4,0.0
2022-05,NER004,5.6,47.0,0.0,49.8,3.2,0.0
2022-05,NGA001,100.0,90.6,3.0,5.2,1.1,0.0
2022-05,NGA003,7.5,93.7,0.0,6.3,0.0,0.0
2022-05,NGA004,7.1,0.0,42.5,40.8,16.1,0.6
2022-05,NGA007,17.3,89.7,0.0,10.3,0.0,0.0
2022-05,NGA008,6.1,99.5,0.0,0.5,0.0,0.0
2022-05,NIC001,100.0,97.5,2.5,0.0,0.0,0.0
2022-05,PAK001,100.0,70.0,25.2,4.3,0.5,0.0
2022-05,PAK004,1.9,,,,,
2022-05,PAN002,2.8,21.3,1.6,77.0,0.0,0.0
2022-05,PER002,32.3,80.7,3.4,15.9,0.0,0.0
2022-05,PHL001,41.2,73.0,21.4,5.6,0.0,0.0
2022-05,PHL003,24.1,99.5,0.0,0.5,0.0,0.0
2022-05,PHL010,17.1,35.6,51.6,12.9,0.0,0.0
2022-05,POL002,6.7,12.3,87.7,0.0,0.0,0.0
2022-05,PRK001,100.0,0.0,58.9,19.4,21.3,0.0
2022-05,PSE002,100.0,12.0,44.0,38.0,6.0,0.0
2022-06,AFG001,100.0,14.1,27.5,36.1,22.2,0.0
2022-06,AFG005,4.4,80.4,0.0,19.6,0.0,0.0
2022-06,AGO002,8.4,17.6,24.8,42.4,15.2,0.0
2022-06,ARM002,54.4,98.0,0.4,1.7,0.0,0.0
2022-06,AZE002,58.5,,48.1,,,
2022-06,BDI001,100.0,0.0,86.2,13.0,0.8,0.0
2022-06,BFA002,16.7,2.3,56.8,27.9,5.0,8.1
2022-06,BGD001,30.8,83.6,7.2,6.3,2.9,0.0
2022-06,BGD002,0.9,0.3,2.7,100.0,0.0,0.0
2022-06,BGD008,30.0,86.0,7.4,3.6,3.0,0.0
2022-06,BRA001,84.3,99.6,0.2,0.2,0.0,0.0
2022-06,BRA002,38.2,99.4,0.2,0.4,0.0,0.0
2022-06,BRA003,46.1,99.7,0.3,0.1,0.0,0.0
2022-06,CAF001,100.0,0.0,55.1,15.3,29.6,0.0
2022-06,CHL002,100.0,0.0,96.1,2.5,0.0,0.0
2022-06,CMR001,100.0,50.1,7.5,32.9,9.5,0.0
2022-06,CMR002,11.3,61.4,0.0,29.5,9.1,0.0
2022-06,CMR003,34.3,83.4,0.1,11.1,5.4,0.0
2022-06,CMR004,20.5,86.6,2.1,11.3,0.0,0.0
2022-06,COD001,76.0,1.9,11.8,15.5,3.6,0.7
2022-06,COG001,11.9,57.3,36.5,5.5,0.6,0.0
2022-06,COL001,100.0,78.2,6.7,8.8,5.7,0.6
2022-06,COL002,45.0,76.0,3.0,21.0,0.0,0.0
2022-06,CRI002,21.1,86.8,13.2,0.0,0.0,0.0
2022-06,DJI001,100.0,42.4,41.2,15.9,0.5,0.0
2022-06,DJI002,100.0,96.5,0.0,3.5,0.0,0.0
2022-06,DJI003,100.0,45.9,41.2,12.4,0.5,0.0
2022-06,DOM002,100.0,5.7,93.3,1.0,0.0,0.0
2022-06,DZA002,100.0,,,,,
2022-06,DZA003,0.5,22.0,37.7,40.4,0.0,0.0
2022-06,DZA004,100.0,,,,,
2022-06,ECU002,51.1,86.7,1.8,11.5,0.0,0.0
2022-06,EGY002,23.3,88.2,0.6,11.2,0.0,0.0
2022-06,ERI001,100.0,80.7,0.0,19.3,0.0,0.0
2022-06,ESP002,25.5,99.0,0.0,1.0,0.0,0.0
2022-06,ETH001,85.9,0.0,77.3,0.9,16.5,5.2
2022-06,ETH003,85.9,82.9,17.0,0.1,0.0,0.0
2022-06,ETH004,25.3,0.0,69.2,21.3,8.2,1.3
2022-06,ETH005,51.8,87.0,1.4,11.5,0.0,0.0
2022-06,GRC002,3.8,59.6,35.8,4.6,0.0,0.0
2022-06,GTM001,100.0,66.7,11.1,22.2,0.0,0.0
2022-06,HND001,100.0,57.4,12.8,29.8,0.0,0.0
2022-06,HTI001,100.0,28.1,33.3,16.7,13.2,8.8
2022-06,HTI002,56.4,87.6,2.3,10.1,0.0,0.0
2022-06,HUN002,5.1,22.3,77.7,0.0,0.0,0.0
2022-06,IDN002,2.0,0.0,98.2,1.8,0.0,0.0
2022-06,IND002,0.9,100.0,,,,
2022-06,IRN004,28.9,88.4,0.0,3.1,8.5,0.0
2022-06,IRQ001,98.5,86.2,7.0,5.5,0.9,0.4
2022-06,IRQ002,98.5,86.9,6.9,5.3,0.6,0.3
2022-06,IRQ003,12.5,89.9,0.6,6.1,3.0,0.4
2022-06,ITA002,10.9,97.0,0.0,3.0,0.0,0.0
2022-06,JOR002,80.6,78.9,12.2,7.1,1.8,0.0
2022-06,KEN001,30.4,15.6,57.2,20.8,6.4,0.0
2022-06,KEN002,2.3,57.3,0.0,42.7,0.0,0.0
2022-06,KEN003,30.0,17.6,58.1,17.8,6.5,0.0
2022-06,LBN002,100.0,8.0,69.6,11.4,10.3,0.7
2022-06,LBN004,100.0,8.0,45.0,27.7,18.7,0.7
2022-06,LBY001,100.0,81.7,8.5,9.7,0.1,0.0
2022-06,LBY002,100.0,91.7,4.9,3.3,0.0,0.0
2022-06,LKA002,100.0,0.0,74.3,18.1,7.4,0.3
2022-06,LSO002,70.3,41.3,35.8,21.1,1.8,0.0
2022-06,MAR002,100.0,,,,,
2022-06,MDA002,7.5,53.2,46.8,0.0,0.0,0.0
2022-06,MDG001,100.0,83.3,10.6,4.9,1.2,0.0
2022-06,MDG002,23.5,44.1,30.1,20.5,5.3,0.0
2022-06,MDG006,100.0,96.4,3.5,0.1,0.0,0.0
2022-06,MEX001,100.0,99.6,0.4,0.1,0.0,0.0
2022-06,MEX002,100.0,99.7,0.3,0.0,0.0,0.0
2022-06,MEX003,97.3,99.9,0.0,0.1,0.0,0.0
2022-06,MLI001,96.0,68.9,0.0,16.8,13.3,1.0
2022-06,MMR001,100.0,37.2,36.9,5.0,16.4,4.4
2022-06,MMR002,6.9,59.7,0.0,0.0,40.3,0.0
2022-06,MMR003,15.1,64.3,0.0,9.3,24.6,1.8
2022-06,MMR004,78.0,30.0,47.3,4.7,12.7,5.3
2022-06,MOZ001,70.7,46.6,41.2,12.1,0.1,0.0
2022-06,MOZ004,35.7,0.0,85.1,14.7,0.2,0.0
2022-06,MOZ008,62.6,94.3,0.0,5.7,0.0,0.0
2022-06,MRT002,2.3,11.6,0.0,89.5,0.0,0.0
2022-06,MRT003,100.0,63.2,24.9,11.4,0.0,0.0
2022-06,MWI002,100.0,83.7,20.9,10.5,0.0,0.0
2022-06,MWI004,88.9,97.6,1.8,4.0,0.0,0.0
2022-06,MYS001,30.9,0.0,98.2,1.8,0.0,0.0
2022-06,NAM002,98.1,37.8,32.8,24.8,4.7,0.0
2022-06,NER001,100.0,82.3,2.9,11.8,2.9,0.2
2022-06,NER002,3.9,69.1,0.1,28.7,2.1,0.0
2022-06,NER003,34.3,83.9,0.1,15.6,0.4,0.0
2022-06,NER004,5.4,47.0,0.0,49.8,3.2,0.0
2022-06,NGA001,100.0,90.6,3.0,0.5,0.1,0.0
2022-06,NGA003,7.5,93.7,0.0,6.3,0.0,0.0
2022-06,NGA004,7.1,0.0,42.5,40.8,16.1,0.6
2022-06,NGA007,17.3,83.0,0.0,10.3,0.0,0.0
2022-06,NGA008,6.1,99.4,0.6,0.0,0.0,0.0
2022-06,NIC001,100.0,97.6,,,,
2022-06,PAK001,100.0,70.0,25.2,4.3,0.5,0.0
2022-06,PAK004,1.9,,,,,
2022-06,PAN002,2.7,21.3,1.6,77.0,0.0,0.0
2022-06,PER002,32.3,80.7,3.4,15.9,0.0,0.0
2022-06,PHL001,41.2,73.0,21.4,5.6,0.0,0.0
2022-06,PHL003,24.1,99.6,0.0,0.4,0.0,0.0
2022-07,AFG001,100.0,14.1,27.5,36.1,22.2,0.0
2022-07,AFG005,4.4,80.4,0.0,19.6,0.0,0.0
2022-07,AGO002,8.4,17.6,24.8,42.4,15.2,0.0
2022-07,ARM002,54.4,98.0,0.4,1.7,0.0,0.0
2022-07,AZE002,28.1,0.0,100.0,0.0,0.0,0.0
2022-07,BDI001,100.0,0.0,86.2,13.0,0.8,0.0
2022-07,BFA002,16.7,2.3,56.8,27.9,5.0,8.1
2022-07,BGD001,30.8,83.6,7.2,6.3,2.9,0.0
2022-07,BGD002,0.9,0.0,0.0,100.0,0.0,0.0
2022-07,BGD008,30.0,86.0,7.4,3.6,3.0,0.0
2022-07,BRA001,84.3,99.6,0.2,0.2,0.0,0.0
2022-07,BRA002,38.2,99.4,0.2,0.4,0.0,0.0
2022-07,BRA003,46.1,99.7,0.3,0.1,0.0,0.0
2022-07,CAF001,100.0,0.0,57.4,15.9,30.9,0.0
2022-07,CHL002,100.0,39.1,58.4,2.5,0.0,0.0
2022-07,CMR001,100.0,50.1,7.5,32.9,9.5,0.0
2022-07,CMR002,13.8,67.2,0.0,4.4,28.4,0.0
2022-07,CMR003,48.8,84.9,0.0,10.6,4.5,0.0
2022-07,CMR004,20.5,91.6,0.0,8.4,0.0,0.0
2022-07,COD001,100.0,76.0,8.9,11.8,2.7,0.6
2022-07,COG001,11.9,57.3,36.5,5.5,0.6,0.0
2022-07,COL001,100.0,78.2,6.7,8.8,5.7,0.6
2022-07,COL002,45.0,76.0,3.0,21.0,0.0,0.0
2022-07,CRI002,21.1,80.0,4.1,15.9,0.0,0.0
2022-07,DJI001,100.0,44.4,35.9,18.7,0.4,0.0
2022-07,DJI002,58.9,94.7,0.0,5.3,0.0,0.0
2022-07,DJI003,100.0,47.5,35.9,15.6,1.0,0.0
2022-07,DOM002,100.0,5.6,93.4,1.0,0.0,0.0
2022-07,DZA002,100.0,99.4,0.0,0.6,0.0,0.0
2022-07,DZA003,0.5,22.0,37.7,40.4,0.0,0.0
2022-07,DZA004,98.0,,,,,
2022-07,ECU002,100.0,52.9,42.1,4.9,0.0,0.0
2022-07,EGY002,12.7,99.0,0.0,1.0,0.0,0.0
2022-07,ERI001,100.0,80.7,0.0,19.3,0.0,0.0
2022-07,ESP002,25.5,98.9,0.0,1.1,0.0,0.0
2022-07,ETH001,85.8,0.0,77.3,0.9,16.5,5.2
2022-07,ETH003,85.8,82.9,16.2,0.8,0.0,0.0
2022-07,ETH004,25.2,0.0,69.2,21.3,8.2,1.3
2022-07,ETH005,51.7,87.0,1.4,11.5,0.0,0.0
2022-07,GRC002,3.8,59.6,35.8,4.6,0.0,0.0
2022-07,GTM001,100.0,66.7,11.1,22.2,0.0,0.0
2022-07,HND001,100.0,57.4,12.8,29.8,0.0,0.0
2022-07,HTI001,100.0,28.1,33.3,16.7,13.2,8.8
2022-07,HTI002,56.4,89.3,0.6,10.1,0.0,0.0
2022-07,HUN002,16.0,34.7,0.0,65.3,0.0,0.0
2022-07,IDN002,2.0,0.0,98.2,1.8,0.0,0.0
2022-07,IND002,0.9,100.0,,,,
2022-07,IRN004,28.9,88.4,0.0,3.1,8.5,0.0
2022-07,IRQ001,98.5,86.2,7.0,5.5,0.9,0.4
2022-07,IRQ002,98.5,86.9,6.9,5.3,0.6,0.3
2022-07,IRQ003,12.5,90.0,0.5,6.1,3.1,0.4
2022-07,ITA002,11.0,97.5,0.0,2.5,0.0,0.0
2022-07,JOR002,80.6,78.9,12.2,7.1,1.8,0.0
2022-07,KEN001,30.4,15.6,57.2,20.8,6.4,0.0
2022-07,KEN002,2.3,57.3,0.0,42.7,0.0,0.0
2022-07,KEN003,30.0,17.6,58.1,17.8,6.5,0.0
2022-07,LBN002,100.0,8.0,69.6,11.4,10.3,0.7
2022-07,LBN004,100.0,8.0,45.0,27.7,18.7,0.7
2022-07,LBY001,100.0,54.0,36.0,9.0,1.0,0.0
2022-07,LBY002,100.0,91.5,0.0,8.5,0.0,0.0
2022-07,LKA002,100.0,0.0,74.3,18.1,7.4,0.3
2022-07,LSO002,70.3,41.3,35.8,21.1,1.8,0.0
2022-07,MAR002,100.0,99.9,0.0,0.1,0.0,0.0
2022-07,MDA002,20.1,16.7,0.0,83.3,0.0,0.0
2022-07,MDG001,92.4,83.3,10.6,4.9,1.2,0.0
2022-07,MDG002,21.7,49.6,33.9,14.6,1.9,0.0
2022-07,MDG006,92.4,96.4,3.5,0.1,0.0,0.0
2022-07,MEX001,100.0,99.5,0.5,0.1,0.0,0.0
2022-07,MEX002,100.0,99.7,0.3,,,
2022-07,MEX003,96.2,99.9,0.1,0.1,0.0,0.0
2022-07,MLI001,96.0,68.9,0.0,16.8,13.3,1.0
2022-07,MMR001,100.0,37.2,36.9,5.0,16.4,4.4
2022-07,MMR002,6.9,59.7,0.0,0.0,40.3,0.0
2022-07,MMR003,15.1,64.3,0.0,9.3,24.6,1.8
2022-07,MMR004,78.0,30.0,47.3,4.7,12.7,5.3
2022-07,MOZ001,70.7,46.6,41.2,12.1,0.1,0.0
2022-07,MOZ004,35.7,0.0,85.1,14.7,0.2,0.0
2022-07,MOZ008,62.6,94.3,0.0,5.7,0.0,0.0
2022-07,MRT002,31.9,0.0,94.4,5.6,0.0,0.0
2022-07,MRT003,92.0,46.9,32.9,18.3,1.9,0.0
2022-07,MWI002,100.0,83.7,20.9,10.5,0.0,0.0
2022-07,MWI004,88.9,94.2,1.8,4.0,0.0,0.0
2022-07,MYS001,30.9,0.0,98.2,1.8,0.0,0.0
2022-07,NAM002,99.4,37.8,32.8,24.8,4.7,0.0
2022-07,NER001,100.0,82.3,2.9,11.8,2.9,0.2
2022-07,NER002,3.9,69.1,0.1,28.7,2.1,0.0
2022-07,NER003,34.3,83.9,0.1,15.6,0.4,0.0
2022-07,NER004,5.4,47.0,0.0,49.8,3.2,0.0
2022-07,NGA001,100.0,89.2,3.0,6.6,1.2,0.0
2022-07,NGA003,7.5,90.5,0.0,9.4,0.1,0.0
2022-07,NGA004,7.1,0.0,42.5,40.8,16.1,0.6
2022-07,NGA007,17.3,83.0,0.0,16.9,0.1,0.0
2022-07,NGA008,6.1,99.4,0.0,0.6,0.0,0.0
2022-07,NIC001,100.0,97.6,,,,
2022-07,PAK001,100.0,70.0,25.2,4.3,0.5,0.0
2022-07,PAK004,1.9,,,,,
2022-07,PAK005,39.5,99.8,0.1,0.1,0.0,0.0
2022-07,PAN002,2.7,21.3,1.6,77.0,0.0,0.0
2022-07,PER002,100.0,69.8,25.1,5.1,0.0,0.0
2022-07,PHL001,41.2,73.0,21.4,5.6,0.0,0.0
2022-08,AFG001,100.0,14.1,27.5,36.1,22.2,0.0
2022-08,AFG005,4.4,80.4,0.0,19.6,0.0,0.0
2022-08,AGO002,8.1,17.6,24.8,42.4,15.2,0.0
2022-08,ARM002,54.4,98.0,0.4,1.7,0.0,0.0
2022-08,AZE002,28.1,0.0,100.0,0.0,0.0,0.0
2022-08,BDI001,100.0,0.0,86.2,13.0,0.8,0.0
2022-08,BFA002,16.7,2.3,56.8,27.9,5.0,8.1
2022-08,BGD001,30.8,83.6,7.2,6.3,2.9,0.0
2022-08,BGD002,0.9,0.0,0.0,100.0,0.0,0.0
2022-08,BGD008,30.0,86.0,7.4,3.6,3.0,0.0
2022-08,BRA001,84.3,99.6,0.3,0.2,0.0,0.0
2022-08,BRA002,38.2,99.4,0.2,0.4,0.0,0.0
2022-08,BRA003,46.1,99.7,0.3,0.1,0.0,0.0
2022-08,CAF001,100.0,34.1,19.1,15.6,31.2,0.0
2022-08,CHL002,100.0,39.1,58.4,2.5,0.0,0.0
2022-08,CMR001,100.0,50.1,7.5,32.9,9.5,0.0
2022-08,CMR002,13.8,67.2,0.0,4.4,28.4,0.0
2022-08,CMR003,48.8,84.9,0.0,10.6,4.5,0.0
2022-08,CMR004,20.5,91.6,0.0,8.4,0.0,0.0
2022-08,COD001,100.0,76.0,8.9,11.8,2.7,0.6
2022-08,COG001,11.5,57.3,36.5,5.5,0.6,0.0
2022-08,COL001,100.0,78.2,6.7,8.8,5.7,0.6
2022-08,COL002,51.5,78.9,2.7,18.4,0.0,0.0
2022-08,CRI002,21.1,80.0,4.1,15.9,0.0,0.0
2022-08,DJI001,100.0,44.4,35.9,18.7,0.4,0.0
2022-08,DJI002,58.9,94.7,0.0,5.3,0.0,0.0
2022-08,DJI003,100.0,47.5,35.9,15.6,1.0,0.0
2022-08,DOM002,100.0,5.6,93.4,1.0,0.0,0.0
2022-08,DZA002,100.0,99.4,0.0,0.6,0.0,0.0
2022-08,DZA003,0.5,22.0,37.7,40.4,0.0,0.0
2022-08,DZA004,100.5,99.0,0.2,0.8,0.0,0.0
2022-08,ECU002,100.0,52.9,42.1,4.9,0.0,0.0
2022-08,EGY002,12.7,99.0,0.0,1.0,0.0,0.0
2022-08,ERI001,100.0,80.7,0.0,19.3,0.0,0.0
2022-08,ESP002,25.5,98.9,0.0,1.1,0.0,0.0
2022-08,ETH001,85.8,0.0,77.3,0.9,16.5,5.2
2022-08,ETH003,85.8,82.9,16.2,0.8,0.0,0.0
2022-08,ETH004,25.2,0.0,69.2,21.3,8.2,1.3
2022-08,ETH005,51.7,87.0,1.4,11.5,0.0,0.0
2022-08,GMB002,100.0,98.2,0.0,1.5,0.2,0.0
2022-08,GRC002,3.9,60.5,34.8,4.7,0.0,0.0
2022-08,GTM001,100.0,66.7,11.1,22.2,0.0,0.0
2022-08,HND001,100.0,57.4,12.8,29.8,0.0,0.0
2022-08,HTI001,100.0,28.1,33.3,16.7,13.2,8.8
2022-08,HTI002,56.4,89.3,0.6,10.1,0.0,0.0
2022-08,HUN002,17.5,31.7,0.0,68.3,0.0,0.0
2022-08,IDN002,2.0,0.0,98.2,1.8,0.0,0.0
2022-08,IND002,0.9,100.0,,,,
2022-08,IRN004,28.9,88.4,0.0,3.1,8.5,0.0
2022-08,IRQ001,98.5,86.2,7.0,5.5,0.9,0.4
2022-08,IRQ002,98.5,86.9,6.9,5.3,0.6,0.3
2022-08,IRQ003,12.5,90.0,0.5,6.1,3.1,0.4
2022-08,ITA002,11.1,97.2,0.0,2.8,0.0,0.0
2022-08,JOR002,80.6,78.9,12.2,7.1,1.8,0.0
2022-08,KEN001,30.4,15.6,57.2,20.8,6.4,0.0
2022-08,KEN002,2.3,57.3,0.0,42.7,0.0,0.0
2022-08,KEN003,30.0,17.6,58.1,17.8,6.5,0.0
2022-08,LBN002,100.0,7.8,69.7,11.5,10.4,0.7
2022-08,LBN004,100.0,7.8,44.8,27.9,18.8,0.7
2022-08,LBY001,100.0,54.0,36.0,9.0,1.0,0.0
2022-08,LBY002,100.0,91.5,0.0,8.5,0.0,0.0
2022-08,LKA002,100.0,0.0,74.3,18.1,7.4,0.3
2022-08,LSO002,70.7,51.2,33.3,15.4,0.0,0.0
2022-08,MAR002,100.0,99.9,0.0,0.1,0.0,0.0
2022-08,MDA002,20.8,16.1,0.0,83.9,0.0,0.0
2022-08,MDG001,100.0,84.0,9.2,6.0,0.7,0.0
2022-08,MDG002,23.3,39.7,33.7,23.6,3.0,0.0
2022-08,MDG006,100.0,98.1,1.4,0.5,0.0,0.0
2022-08,MEX001,100.0,99.5,0.4,0.1,0.0,0.0
2022-08,MEX002,100.0,99.7,0.3,0.0,0.0,0.0
2022-08,MEX003,96.2,99.8,0.1,0.1,0.0,0.0
2022-08,MLI001,96.1,68.9,0.0,16.8,13.3,1.0
2022-08,MMR001,100.0,37.2,36.9,5.0,16.4,4.4
2022-08,MMR002,6.9,59.7,0.0,0.0,40.3,0.0
2022-08,MMR003,15.1,64.3,0.0,9.3,24.6,1.8
2022-08,MMR004,78.0,30.0,47.3,4.7,12.7,5.3
2022-08,MOZ001,70.7,46.6,41.2,12.1,0.1,0.0
2022-08,MOZ004,35.7,0.0,85.1,14.7,0.2,0.0
2022-08,MOZ008,62.6,94.3,0.0,5.7,0.0,0.0
2022-08,MRT002,31.9,0.0,94.4,5.6,0.0,0.0
2022-08,MRT003,92.0,46.9,32.9,18.3,1.9,0.0
2022-08,MWI002,100.0,60.6,22.3,17.1,0.0,0.0
2022-08,MWI004,88.9,94.2,1.8,4.0,0.0,0.0
2022-08,MYS001,30.9,0.0,98.2,1.8,0.0,0.0
2022-08,NAM002,99.4,37.8,32.8,24.8,4.7,0.0
2022-08,NER001,100.0,82.3,2.9,11.8,2.9,0.2
2022-08,NER002,2.7,0.0,7.3,89.9,2.1,0.5
2022-08,NER003,13.1,24.9,14.0,49.8,9.5,1.8
2022-08,NER004,5.4,27.4,27.9,41.8,2.4,0.5
2022-08,NGA001,100.0,89.2,3.0,6.6,1.2,0.0
2022-08,NGA003,7.5,90.5,0.0,9.4,0.1,0.0
2022-08,NGA004,7.1,0.0,42.5,40.8,16.1,0.6
2022-08,NGA007,17.3,83.0,0.0,16.9,0.1,0.0
2022-08,NGA008,6.1,99.4,0.0,0.6,0.0,0.0
2022-08,NIC001,100.0,97.6,2.4,0.0,0.0,0.0
2022-08,PAK001,100.0,70.0,25.2,4.3,0.5,0.0
2022-08,PAK004,1.8,,,,,
2022-08,PAK005,14.4,0.0,80.6,19.3,0.1,0.0
2022-08,PAN002,2.7,21.3,1.6,77.0,0.0,0.0
2022-08,PER002,100.0,69.8,25.1,5.1,0.0,0.0
2022-09,AFG001,100.0,14.1,27.5,36.1,22.2,0.0
2022-09,AFG005,4.4,80.4,0.0,19.6,0.0,0.0
2022-09,AGO002,8.1,17.6,24.8,42.4,15.2,0.0
2022-09,ARM002,54.4,98.0,0.4,1.7,0.0,0.0
2022-09,AZE002,28.1,0.0,100.0,0.0,0.0,0.0
2022-09,BDI001,100.0,0.0,86.2,13.0,0.8,0.0
2022-09,BFA002,100.0,83.7,0.0,13.2,3.2,0.0
2022-09,BGD001,30.9,83.6,7.2,6.3,2.9,0.0
2022-09,BGD002,0.9,0.0,0.0,100.0,0.0,0.0
2022-09,BGD008,30.0,86.0,7.4,3.6,3.0,0.0
2022-09,BRA001,84.3,99.6,0.2,0.2,0.0,0.0
2022-09,BRA002,38.2,99.4,0.2,0.4,0.0,0.0
2022-09,BRA003,46.1,99.7,0.3,0.1,0.0,0.0
2022-09,CAF001,100.0,34.1,19.1,15.6,31.2,0.0
2022-09,CHL002,100.0,39.1,58.4,2.5,0.0,0.0
2022-09,CMR001,100.0,86.4,0.0,7.5,6.1,0.0
2022-09,CMR002,13.8,67.2,0.0,4.4,28.4,0.0
2022-09,CMR003,48.8,84.9,0.0,10.6,4.5,0.0
2022-09,CMR004,20.5,91.6,0.0,8.4,0.0,0.0
2022-09,COD001,100.0,76.0,8.9,11.8,2.7,0.6
2022-09,COG001,11.5,57.3,36.5,5.5,0.6,0.0
2022-09,COL001,100.0,78.2,6.7,8.8,5.7,0.6
2022-09,COL002,51.5,78.9,2.7,18.4,0.0,0.0
2022-09,CRI002,21.1,80.0,4.1,15.9,0.0,0.0
2022-09,DJI001,100.0,44.4,35.9,18.7,1.0,0.0
2022-09,DJI002,58.9,94.7,0.0,5.3,0.0,0.0
2022-09,DJI003,100.0,47.5,35.9,15.6,1.0,0.0
2022-09,DOM002,100.0,5.6,93.4,1.0,0.0,0.0
2022-09,DZA002,100.0,99.4,0.0,0.6,0.0,0.0
2022-09,DZA003,0.5,22.0,37.7,40.4,0.0,0.0
2022-09,DZA004,100.5,99.0,0.2,0.8,0.0,0.0
2022-09,ECU002,100.0,52.9,42.1,4.9,0.0,0.0
2022-09,EGY002,12.7,99.0,0.0,1.0,0.0,0.0
2022-09,ERI001,100.0,80.7,0.0,19.3,0.0,0.0
2022-09,ESP002,25.5,98.9,0.0,1.1,0.0,0.0
2022-09,ETH001,100.0,25.2,62.0,10.6,1.9,0.3
2022-09,ETH003,100.0,69.1,30.2,0.7,0.0,0.0
2022-09,ETH004,24.4,0.0,74.1,16.7,7.9,1.3
2022-09,ETH005,48.6,59.8,23.7,11.9,3.9,0.7
2022-09,GMB002,100.0,98.2,0.0,1.5,0.2,0.0
2022-09,GRC002,3.9,60.5,34.8,4.7,0.0,0.0
2022-09,GTM001,100.0,66.7,11.1,22.2,0.0,0.0
